fold,run,algorithm,accuracy,precision,recall,f1_score,convergence_speed,best_loss,threshold_reached,fold_threshold
1,18,Baseline ACOR,0.6521739130434783,0.7666666666666667,0.5390625,0.6330275229357798,101,2.792325808312669,False,2.464506207036869
1,19,Baseline ACOR,0.6130434782608696,0.6089385474860335,0.8515625,0.7100977198697068,101,2.6862910095063195,False,2.464506207036869
1,20,Baseline ACOR,0.7043478260869566,0.8,0.625,0.7017543859649122,101,2.7691587115982,False,2.464506207036869
1,21,Baseline ACOR,0.5869565217391305,0.627906976744186,0.6328125,0.6303501945525292,101,2.560889269930483,False,2.464506207036869
1,22,Baseline ACOR,0.6608695652173913,0.6811594202898551,0.734375,0.706766917293233,101,3.0618098648483927,False,2.464506207036869
1,23,Baseline ACOR,0.6608695652173913,0.7155172413793104,0.6484375,0.680327868852459,101,2.681331158961917,False,2.464506207036869
1,24,Baseline ACOR,0.7347826086956522,0.7310344827586207,0.828125,0.7765567765567766,101,2.747864001148455,False,2.464506207036869
1,25,Baseline ACOR,0.5434782608695652,0.5705521472392638,0.7265625,0.6391752577319587,0,1.8449049285878603,True,2.464506207036869
1,26,Baseline ACOR,0.7043478260869566,0.7941176470588235,0.6328125,0.7043478260869566,0,2.2929763921129593,True,2.464506207036869
1,27,Baseline ACOR,0.7347826086956522,0.7637795275590551,0.7578125,0.7607843137254902,101,2.695904168433859,False,2.464506207036869
1,28,Baseline ACOR,0.7913043478260869,0.7985074626865671,0.8359375,0.816793893129771,6,2.1850803034338835,True,2.464506207036869
1,29,Baseline ACOR,0.508695652173913,0.56,0.546875,0.5533596837944664,101,2.7287672084711385,False,2.464506207036869
1,30,Baseline ACOR,0.6826086956521739,0.8089887640449438,0.5625,0.663594470046083,0,2.4218170314221075,True,2.464506207036869
1,31,Baseline ACOR,0.6043478260869565,0.7078651685393258,0.4921875,0.5806451612903226,0,2.1616835728404467,True,2.464506207036869
1,32,Baseline ACOR,0.6086956521739131,0.6507936507936508,0.640625,0.6456692913385826,101,2.489244023972229,False,2.464506207036869
1,33,Baseline ACOR,0.7347826086956522,0.7342657342657343,0.8203125,0.7749077490774908,101,2.735381197880412,False,2.464506207036869
1,34,Baseline ACOR,0.6130434782608696,0.648854961832061,0.6640625,0.6563706563706564,101,2.8378526596696414,False,2.464506207036869
1,35,Baseline ACOR,0.6695652173913044,0.6756756756756757,0.78125,0.7246376811594203,101,2.8048214318589935,False,2.464506207036869
1,36,Baseline ACOR,0.5434782608695652,0.6185567010309279,0.46875,0.5333333333333333,0,2.161883117442113,True,2.464506207036869
1,37,Baseline ACOR,0.6173913043478261,0.6351351351351351,0.734375,0.6811594202898551,0,2.3329405112465813,True,2.464506207036869
1,38,Baseline ACOR,0.6478260869565218,0.7238095238095238,0.59375,0.6523605150214592,0,2.1523763017298507,True,2.464506207036869
1,39,Baseline ACOR,0.5869565217391305,0.5812807881773399,0.921875,0.7129909365558912,0,2.379563109304319,True,2.464506207036869
1,40,Baseline ACOR,0.5565217391304348,0.6857142857142857,0.375,0.48484848484848486,101,2.8496978535623914,False,2.464506207036869
1,41,Baseline ACOR,0.6782608695652174,0.7288135593220338,0.671875,0.6991869918699187,0,2.3799946057251753,True,2.464506207036869
1,42,Baseline ACOR,0.7086956521739131,0.7798165137614679,0.6640625,0.7172995780590717,101,2.4714169472842293,False,2.464506207036869
1,43,Baseline ACOR,0.691304347826087,0.8131868131868132,0.578125,0.6757990867579908,101,2.685901802516851,False,2.464506207036869
1,44,Baseline ACOR,0.5652173913043478,0.6228070175438597,0.5546875,0.5867768595041323,0,1.9632313587653227,True,2.464506207036869
1,45,Baseline ACOR,0.7217391304347827,0.7758620689655172,0.703125,0.7377049180327869,0,1.8789019972358547,True,2.464506207036869
1,46,Baseline ACOR,0.4956521739130435,0.5441176470588235,0.578125,0.5606060606060606,0,1.992342042655685,True,2.464506207036869
1,47,Baseline ACOR,0.717391304347826,0.7368421052631579,0.765625,0.7509578544061303,0,2.384791476050317,True,2.464506207036869
1,48,Baseline ACOR,0.6652173913043479,0.7217391304347827,0.6484375,0.6831275720164609,101,3.0148381872877783,False,2.464506207036869
1,49,Baseline ACOR,0.717391304347826,0.7692307692307693,0.703125,0.7346938775510204,0,1.4503561298157508,True,2.464506207036869
1,50,Baseline ACOR,0.691304347826087,0.7522123893805309,0.6640625,0.7053941908713693,0,1.775747294580677,True,2.464506207036869
1,1,Hybrid ACOR-LM,0.7347826086956522,0.7518796992481203,0.78125,0.7662835249042146,0,0.23208953452842773,True,2.464506207036869
1,2,Hybrid ACOR-LM,0.782608695652174,0.819672131147541,0.78125,0.8,6,0.24473460634496136,True,2.464506207036869
1,3,Hybrid ACOR-LM,0.8304347826086956,0.856,0.8359375,0.8458498023715415,0,0.25616484887647806,True,2.464506207036869
1,4,Hybrid ACOR-LM,0.8478260869565217,0.8842975206611571,0.8359375,0.8594377510040161,6,0.24577148076313735,True,2.464506207036869
1,5,Hybrid ACOR-LM,0.7608695652173914,0.7829457364341085,0.7890625,0.7859922178988327,0,0.2139729958639543,True,2.464506207036869
1,6,Hybrid ACOR-LM,0.7869565217391304,0.8319327731092437,0.7734375,0.8016194331983806,0,0.27564897826726564,True,2.464506207036869
1,7,Hybrid ACOR-LM,0.8173913043478261,0.8307692307692308,0.84375,0.8372093023255814,0,0.26387163616985493,True,2.464506207036869
1,8,Hybrid ACOR-LM,0.808695652173913,0.8387096774193549,0.8125,0.8253968253968254,0,0.2664624096742477,True,2.464506207036869
1,9,Hybrid ACOR-LM,0.782608695652174,0.8046875,0.8046875,0.8046875,6,0.2643489703629507,True,2.464506207036869
1,10,Hybrid ACOR-LM,0.808695652173913,0.8387096774193549,0.8125,0.8253968253968254,0,0.24948234989773255,True,2.464506207036869
